Row_ID,Product_ID,Order_ID
2695,FUR-FU-10004270,CA-2014-143182
2696,OFF-PA-10003465,CA-2016-161662
2697,TEC-MA-10003626,CA-2014-145317
2698,TEC-MA-10002412,CA-2014-145317
2699,OFF-PA-10001804,CA-2014-145317
2700,OFF-AR-10003183,CA-2014-145317
2701,FUR-FU-10004270,CA-2014-145317
2702,OFF-FA-10003112,CA-2014-145317
2703,FUR-FU-10001986,CA-2014-145317
2704,OFF-PA-10002319,CA-2014-143413
2705,TEC-AC-10002323,CA-2017-156818
2706,OFF-SU-10001165,CA-2017-155873
2707,OFF-PA-10001246,CA-2017-155873
2708,OFF-PA-10001815,CA-2017-155873
2709,FUR-FU-10001876,CA-2015-121797
2710,TEC-MA-10000488,CA-2015-121797
2711,OFF-BI-10001098,US-2015-120572
2712,FUR-FU-10003577,CA-2017-132430
2713,OFF-AR-10002656,CA-2017-146031
2714,TEC-PH-10004531,CA-2014-110100
2715,OFF-AR-10003251,CA-2015-103723
2716,TEC-PH-10000673,CA-2014-127187
2717,TEC-AC-10000158,CA-2017-128475
2718,TEC-PH-10002075,CA-2014-100006
2719,OFF-ST-10004340,CA-2017-144827
2720,FUR-FU-10002759,CA-2014-110030
2721,OFF-FA-10000585,CA-2014-121286
2722,OFF-AP-10004859,CA-2014-121286
2723,OFF-ST-10001558,CA-2016-164735
2724,OFF-LA-10004689,CA-2014-153479
2725,OFF-BI-10002867,CA-2014-153479
2726,TEC-PH-10003811,CA-2017-149888
2727,FUR-TA-10000849,CA-2017-149888
2728,OFF-BI-10000848,CA-2017-119193
2729,TEC-PH-10003072,CA-2017-119193
2730,OFF-AR-10001547,CA-2017-104801
2731,TEC-AC-10001838,CA-2017-104801
2732,FUR-FU-10004017,CA-2017-104801
2733,TEC-PH-10002923,CA-2014-107594
2734,OFF-AR-10000716,CA-2014-107594
2735,OFF-PA-10000249,CA-2015-129770
2736,TEC-PH-10003691,CA-2015-115798
2737,OFF-PA-10001560,CA-2015-115798
2738,FUR-BO-10004467,CA-2015-115798
2739,TEC-PH-10001819,CA-2015-115798
2740,OFF-SU-10000157,CA-2017-122707
2741,TEC-AC-10004227,CA-2017-122707
2742,OFF-EN-10003134,CA-2016-165015
2743,FUR-FU-10004671,CA-2014-149244
2744,FUR-FU-10002253,CA-2015-140144
2745,TEC-PH-10002726,CA-2015-140144
2746,TEC-AC-10004571,CA-2017-163321
2747,FUR-TA-10002228,CA-2014-155887
2748,TEC-AC-10004127,US-2015-165449
2749,OFF-BI-10001553,CA-2015-110247
2750,FUR-CH-10002758,US-2014-141257
2751,OFF-ST-10000532,CA-2014-154669
2752,FUR-CH-10000988,CA-2014-158029
2753,OFF-AR-10003251,CA-2015-155306
2754,TEC-AC-10003174,CA-2015-155306
2755,TEC-PH-10002310,CA-2015-155306
2756,OFF-AP-10002651,CA-2015-155306
2757,OFF-PA-10001184,CA-2015-155306
2758,TEC-AC-10002402,CA-2016-127775
2759,FUR-FU-10004270,CA-2016-146171
2760,OFF-ST-10001526,CA-2016-146171
2761,OFF-PA-10002893,CA-2014-129574
2762,TEC-AC-10003709,CA-2017-126536
2763,OFF-BI-10001191,CA-2017-126536
2764,OFF-BI-10003166,CA-2017-165757
2765,OFF-BI-10003982,CA-2017-165757
2766,OFF-ST-10004835,CA-2017-165757
2767,OFF-AP-10000159,CA-2017-167752
2768,OFF-AP-10002945,CA-2017-167752
2769,OFF-AP-10001242,US-2015-122140
2770,TEC-AC-10003038,US-2015-122140
2771,TEC-AC-10003289,US-2015-122140
2772,OFF-ST-10000918,CA-2016-163986
2773,FUR-FU-10001940,CA-2017-158967
2774,OFF-BI-10002852,CA-2016-131576
2775,OFF-PA-10004451,CA-2017-143455
2776,OFF-ST-10004804,CA-2016-144729
2777,OFF-AP-10003971,CA-2015-127019
2778,FUR-BO-10003159,CA-2015-138534
2779,FUR-FU-10001935,CA-2017-108322
2780,TEC-AC-10003433,CA-2017-108322
2781,OFF-LA-10004544,CA-2017-167668
2782,OFF-AR-10001026,CA-2017-146724
2783,TEC-PH-10001336,CA-2016-139878
2784,TEC-PH-10003187,US-2016-106677
2785,TEC-PH-10004897,CA-2016-116974
2786,FUR-CH-10004997,CA-2015-149972
2787,OFF-FA-10002763,CA-2015-149972
2788,FUR-FU-10001588,US-2014-117744
2789,OFF-AR-10000940,US-2014-117744
2790,FUR-FU-10002759,US-2014-117744
2791,OFF-AP-10000358,CA-2014-125514
2792,OFF-AP-10003281,CA-2014-125514
2793,OFF-PA-10000029,CA-2014-125514
2794,TEC-PH-10001557,CA-2014-154599
2795,TEC-PH-10000576,CA-2014-154599
2796,OFF-BI-10002764,CA-2014-154599
2797,FUR-BO-10001337,CA-2014-154599
2798,OFF-AR-10002257,CA-2017-158743
2799,OFF-PA-10001019,CA-2017-158743
2800,OFF-BI-10003364,CA-2017-158743
2801,TEC-PH-10000984,CA-2016-153318
2802,OFF-AR-10001683,US-2015-110163
2803,FUR-FU-10000629,CA-2017-143329
2804,OFF-PA-10003893,CA-2015-159380
2805,OFF-PA-10004239,CA-2015-159380
2806,FUR-CH-10000553,CA-2015-122623
2807,OFF-FA-10004395,CA-2015-148635
2808,OFF-PA-10004782,CA-2015-148635
2809,FUR-BO-10002213,CA-2015-148635
2810,FUR-CH-10001854,CA-2015-148635
2811,OFF-PA-10000157,CA-2015-135685
2812,FUR-FU-10001185,CA-2015-135685
2813,FUR-TA-10001520,CA-2015-135685
2814,TEC-AC-10004145,CA-2015-135685
2815,FUR-TA-10000688,CA-2015-135685
2816,OFF-BI-10001510,CA-2015-104626
2817,FUR-CH-10003817,CA-2015-104626
2818,FUR-FU-10000308,CA-2015-104626
2819,OFF-ST-10003208,CA-2015-104626
2820,OFF-BI-10003784,CA-2016-160500
2821,FUR-TA-10003748,CA-2016-160500
2822,TEC-PH-10002563,CA-2017-100202
2823,OFF-AR-10000122,CA-2017-131016
2824,OFF-ST-10000352,CA-2017-131016
2825,OFF-PA-10003270,US-2014-112914
2826,FUR-BO-10003272,US-2014-112914
2827,OFF-BI-10002982,US-2014-112914
2828,OFF-EN-10001509,US-2014-112914
2829,OFF-PA-10002421,CA-2016-124149
2830,OFF-ST-10000760,CA-2016-124149
2831,OFF-PA-10002923,CA-2016-124149
2832,OFF-ST-10001128,CA-2014-148915
2833,TEC-PH-10000673,CA-2014-148915
2834,OFF-AR-10001547,CA-2017-134649
2835,OFF-BI-10001890,CA-2017-134649
2836,OFF-AP-10003971,CA-2017-110842
2837,OFF-PA-10000520,CA-2017-110842
2838,OFF-BI-10000977,CA-2017-110842
2839,TEC-MA-10002178,CA-2016-147368
2840,OFF-ST-10001526,US-2015-104185
2841,FUR-CH-10003379,US-2014-125521
2842,OFF-PA-10000100,US-2017-135062
2843,OFF-ST-10001809,CA-2017-135650
2844,TEC-AC-10000387,CA-2017-112865
2845,FUR-CH-10004853,US-2016-162852
2846,OFF-AR-10001958,CA-2017-138163
2847,OFF-BI-10003527,CA-2017-152093
2848,FUR-FU-10003832,CA-2017-157854
2849,OFF-BI-10001359,CA-2017-157854
2850,OFF-BI-10002976,CA-2016-123617
2851,OFF-ST-10000736,US-2016-128293
2852,OFF-PA-10001745,CA-2017-107342
2853,FUR-FU-10000409,CA-2016-136371
2854,FUR-FU-10000221,CA-2016-136371
2855,OFF-ST-10000344,CA-2017-137344
2856,OFF-LA-10003663,CA-2017-169810
2857,FUR-CH-10001215,CA-2016-128594
2858,FUR-CH-10000988,CA-2016-154690
2859,TEC-AC-10003441,CA-2017-138975
2860,TEC-PH-10004389,CA-2017-138975
2861,FUR-BO-10004695,CA-2017-138975
2862,OFF-PA-10000100,CA-2017-138975
2863,OFF-PA-10000223,CA-2017-106537
2864,OFF-ST-10001325,US-2017-103828
2865,OFF-AP-10004249,US-2017-103828
2866,OFF-AR-10000588,US-2017-103828
2867,OFF-SU-10000946,US-2017-103828
2868,OFF-SU-10001225,CA-2016-115588
2869,OFF-ST-10001558,CA-2016-115588
2870,FUR-FU-10001546,CA-2017-143861
2871,OFF-PA-10002581,CA-2014-148040
2872,FUR-CH-10001482,CA-2014-148040
2873,OFF-AR-10002399,CA-2017-135167
2874,OFF-ST-10001963,CA-2017-137022
2875,OFF-FA-10002988,US-2017-102638
2876,FUR-CH-10004289,US-2016-167339
2877,FUR-CH-10000785,US-2016-167339
2878,OFF-EN-10003040,CA-2016-152072
2879,OFF-AR-10001573,CA-2016-152072
2880,TEC-AC-10000844,CA-2016-152072
2881,OFF-BI-10000756,CA-2016-102932
2882,OFF-SU-10000381,CA-2016-102932
2883,OFF-BI-10004094,CA-2014-165540
2884,FUR-FU-10001852,CA-2016-130799
2885,OFF-BI-10000014,CA-2016-164483
2886,FUR-CH-10003396,US-2016-159856
2887,OFF-AR-10003811,CA-2017-102099
2888,OFF-PA-10003172,CA-2017-102099
2889,OFF-PA-10000289,CA-2017-102099
2890,OFF-PA-10000791,CA-2017-164049
2891,FUR-CH-10002304,CA-2014-142727
2892,OFF-BI-10000136,CA-2014-142727
2893,OFF-PA-10003739,CA-2017-139913
2894,OFF-PA-10002479,CA-2017-139913
2895,FUR-FU-10000771,CA-2017-139913
2896,TEC-PH-10001552,CA-2017-139913
2897,OFF-AR-10001915,CA-2014-169033
2898,TEC-CO-10000971,US-2016-164630
2899,FUR-CH-10004086,US-2015-114839
2900,TEC-CO-10000971,CA-2015-166464
2901,OFF-LA-10001317,CA-2015-166464
2902,OFF-PA-10003656,CA-2017-124898
2903,OFF-PA-10002160,CA-2016-164035
2904,OFF-PA-10000575,CA-2016-153577
2905,FUR-CH-10003981,CA-2016-153577
2906,OFF-ST-10002615,CA-2014-127586
2907,OFF-PA-10000327,CA-2017-121615
2908,OFF-ST-10001325,CA-2017-121615
2909,OFF-LA-10001771,CA-2017-121615
2910,OFF-FA-10004968,CA-2017-166415
2911,OFF-AP-10000576,CA-2015-118444
2912,OFF-EN-10003286,CA-2014-113929
2913,OFF-AR-10003772,CA-2014-113929
2914,OFF-BI-10002852,CA-2014-113929
2915,TEC-PH-10002890,CA-2015-134747
2916,OFF-BI-10001308,CA-2015-134747
2917,TEC-PH-10001750,CA-2015-134747
2918,OFF-AR-10003338,CA-2017-155047
2919,OFF-FA-10002763,CA-2016-160129
2920,FUR-FU-10002088,CA-2016-160129
2921,FUR-FU-10003976,CA-2016-160129
2922,OFF-ST-10001511,CA-2017-164329
2923,OFF-BI-10000301,US-2015-141453
2924,OFF-FA-10003495,CA-2014-156993
2925,OFF-AP-10001303,CA-2014-157721
2926,FUR-FU-10002116,CA-2014-157721
2927,FUR-FU-10000771,CA-2017-128629
2928,OFF-AR-10002255,CA-2017-158106
2929,OFF-BI-10004995,US-2017-120390
2930,FUR-FU-10002597,CA-2017-143434
2931,OFF-BI-10004970,CA-2015-168564
2932,OFF-BI-10002557,CA-2015-168564
2933,FUR-CH-10000785,CA-2015-168564
2934,TEC-PH-10002310,US-2016-169040
2935,TEC-PH-10002834,US-2016-169040
2936,OFF-EN-10000927,US-2016-169040
2937,OFF-BI-10001636,US-2016-169040
2938,OFF-PA-10001736,US-2016-169040
2939,OFF-PA-10000482,US-2016-169040
2940,OFF-BI-10001658,US-2016-169040
2941,FUR-CH-10000422,CA-2017-155880
2942,FUR-CH-10004675,CA-2017-155880
2943,FUR-CH-10002880,CA-2017-155880
2944,OFF-ST-10000675,CA-2017-126242
2945,FUR-FU-10002685,CA-2017-126242
2946,FUR-FU-10004020,CA-2016-166443
2947,FUR-FU-10004963,CA-2017-169859
2948,OFF-BI-10000174,CA-2017-169859
2949,OFF-EN-10000461,CA-2017-169859
2950,TEC-AC-10001266,CA-2017-134915
2951,OFF-PA-10002160,CA-2017-134915
2952,FUR-CH-10004875,CA-2017-134915
2953,FUR-FU-10000305,CA-2017-134915
2954,TEC-PH-10000347,CA-2017-134915
2955,TEC-PH-10001459,CA-2017-134915
2956,TEC-PH-10000439,CA-2016-153353
2957,FUR-CH-10002647,CA-2017-123638
2958,OFF-BI-10003910,CA-2017-168900
2959,OFF-BI-10001097,CA-2015-158456
2960,OFF-FA-10004854,CA-2015-158456
2961,OFF-PA-10003673,CA-2017-143665
2962,OFF-LA-10002034,CA-2017-143665
2963,FUR-CH-10002774,CA-2017-137428
2964,FUR-CH-10003817,CA-2017-137428
2965,OFF-BI-10002949,CA-2017-137428
2966,FUR-FU-10002445,CA-2017-137428
2967,FUR-FU-10001473,CA-2014-162866
2968,OFF-ST-10002562,CA-2014-162866
2969,OFF-AP-10002118,CA-2017-167941
2970,OFF-PA-10001800,CA-2017-167941
2971,OFF-BI-10002827,CA-2017-167941
2972,FUR-FU-10004671,CA-2017-167941
2973,OFF-ST-10000736,CA-2017-167941
2974,OFF-BI-10004656,CA-2017-111808
2975,FUR-TA-10001095,CA-2015-137512
2976,OFF-PA-10000213,CA-2015-137512
2977,FUR-CH-10001797,CA-2017-139773
2978,OFF-ST-10002214,CA-2017-134607
2979,FUR-CH-10000422,CA-2014-109232
2980,OFF-PA-10003848,CA-2015-139850
2981,FUR-FU-10003623,CA-2015-139850
2982,FUR-CH-10001797,CA-2014-131310
2983,OFF-BI-10003094,CA-2014-131310
2984,OFF-ST-10002205,US-2014-112872
2985,FUR-TA-10003238,US-2014-112872
2986,FUR-FU-10000755,CA-2016-139269
2987,OFF-PA-10002893,CA-2016-139269
2988,OFF-ST-10000689,CA-2016-139269
2989,TEC-AC-10004227,CA-2016-139010
2990,OFF-BI-10000174,CA-2016-139010
2991,OFF-ST-10001809,CA-2016-139010
2992,OFF-BI-10002309,CA-2016-139010
2993,OFF-AP-10004532,CA-2016-134376
2994,OFF-BI-10003091,CA-2017-147291
2995,OFF-BI-10004654,CA-2016-112893
2996,OFF-ST-10000760,US-2014-150532
2997,OFF-EN-10001539,CA-2014-138317
2998,FUR-FU-10000550,CA-2014-138317
2999,TEC-AC-10003628,CA-2014-138317
3000,TEC-MA-10004521,CA-2014-138317
3001,OFF-AP-10003860,CA-2014-138317
3002,OFF-BI-10000069,CA-2014-138317
3003,OFF-BI-10003655,CA-2015-130610
3004,OFF-BI-10001628,CA-2017-104381
3005,OFF-AP-10003779,CA-2016-131499
3006,OFF-BI-10000666,CA-2014-148761
3007,OFF-AP-10000828,CA-2017-116519
3008,OFF-BI-10002706,CA-2014-130729
3009,FUR-FU-10004748,CA-2016-124772
3010,OFF-AP-10000026,CA-2016-115525
3011,OFF-BI-10000773,CA-2017-134845
3012,TEC-MA-10000822,CA-2017-134845
3013,OFF-BI-10001543,CA-2017-134845
3014,OFF-BI-10003355,CA-2017-134845
3015,OFF-PA-10002005,CA-2017-134845
3016,FUR-TA-10004154,US-2015-138919
3017,OFF-ST-10002743,US-2016-160528
3018,FUR-FU-10004973,US-2016-160528
3019,TEC-AC-10002842,US-2016-160528
3020,OFF-FA-10002701,CA-2015-123568
3021,OFF-PA-10001125,CA-2015-123568
3022,FUR-FU-10004090,CA-2015-123568
3023,OFF-BI-10001510,CA-2015-123568
3024,FUR-BO-10002202,CA-2017-124674
3025,OFF-BI-10001922,CA-2015-164441
3026,OFF-PA-10001667,CA-2015-164441
3027,FUR-FU-10001488,CA-2017-169054
3028,OFF-BI-10002799,CA-2014-106719
3029,FUR-CH-10003846,CA-2017-116855
3030,TEC-PH-10003691,US-2016-164189
3031,FUR-BO-10000468,CA-2015-168480
3032,OFF-AR-10001044,CA-2015-168480
3033,FUR-CH-10003833,US-2016-114293
3034,OFF-PA-10004355,CA-2017-134173
3035,TEC-AC-10003038,US-2015-123960
3036,OFF-BI-10002799,US-2015-123960
3037,OFF-AR-10003582,US-2015-123960
3038,OFF-PA-10004451,US-2015-123960
3039,FUR-FU-10004666,US-2015-123960
3040,FUR-TA-10001520,CA-2017-101749
3041,FUR-FU-10004270,US-2016-147991
3042,OFF-PA-10003172,CA-2017-149559
3043,OFF-EN-10002312,CA-2017-149559
3044,FUR-CH-10002320,CA-2017-149559
3045,TEC-PH-10001530,CA-2015-135174
3046,OFF-AR-10001216,CA-2017-125290
3047,OFF-PA-10003127,CA-2017-125290
3048,OFF-BI-10003910,CA-2014-137351
3049,FUR-TA-10004534,CA-2017-121419
3050,TEC-AC-10000892,CA-2017-121419
3051,FUR-FU-10003247,US-2017-148054
3052,OFF-AP-10004336,US-2017-148054
3053,OFF-PA-10001295,US-2017-148054
3054,TEC-PH-10002555,CA-2016-128517
3055,OFF-BI-10000831,CA-2016-128517
3056,TEC-CO-10001046,US-2015-100377
3057,OFF-EN-10002973,CA-2017-131492
3058,OFF-LA-10001641,CA-2017-131492
3059,FUR-FU-10003878,CA-2017-131492
3060,FUR-TA-10003837,CA-2017-131492
3061,TEC-AC-10002800,CA-2016-144554
3062,OFF-PA-10001307,CA-2017-127621
3063,TEC-PH-10002350,CA-2015-145184
3064,TEC-AC-10000397,CA-2015-145184
3065,OFF-ST-10000615,CA-2017-106859
3066,TEC-PH-10004531,CA-2017-106859
3067,TEC-AC-10004001,CA-2017-106859
3068,OFF-PA-10001534,CA-2017-106859
3069,OFF-PA-10001815,CA-2017-106859
3070,OFF-AP-10003779,US-2017-120089
3071,OFF-ST-10002011,CA-2014-119375
3072,FUR-FU-10002379,CA-2014-119375
3073,OFF-AR-10003752,CA-2014-119375
3074,OFF-ST-10003692,CA-2016-125206
3075,FUR-BO-10004409,CA-2015-126137
3076,OFF-ST-10003306,CA-2014-143903
3077,FUR-FU-10003724,CA-2014-143903
3078,FUR-CH-10002024,CA-2014-143903
3079,OFF-AR-10003514,CA-2014-104780
3080,OFF-PA-10001800,CA-2017-101182
3081,TEC-PH-10003589,CA-2017-101182
3082,OFF-BI-10003364,US-2017-132297
3083,TEC-PH-10002834,US-2017-132297
3084,OFF-BI-10000343,CA-2014-100328
3085,OFF-BI-10004584,CA-2017-118773
3086,TEC-AC-10002402,CA-2017-118773
3087,FUR-FU-10000550,CA-2017-118773
3088,OFF-AP-10000055,CA-2017-118773
3089,FUR-FU-10001591,US-2017-159205
3090,TEC-PH-10000526,US-2017-159205
3091,OFF-BI-10001071,CA-2016-112123
3092,TEC-PH-10001557,CA-2016-112123
3093,OFF-PA-10001977,CA-2016-112123
3094,OFF-SU-10004231,CA-2015-114468
3095,OFF-PA-10000809,CA-2015-114468
3096,OFF-FA-10003021,CA-2015-114468
3097,OFF-AP-10000696,CA-2015-114468
3098,OFF-LA-10001158,CA-2017-135692
3099,FUR-BO-10002268,CA-2017-135692
3100,OFF-BI-10000829,CA-2017-131233
3101,FUR-BO-10003441,CA-2017-131233
3102,OFF-SU-10003505,CA-2017-119578
3103,FUR-BO-10003660,CA-2017-119578
3104,OFF-BI-10001267,CA-2016-124562
3105,OFF-PA-10002741,US-2017-140074
3106,OFF-LA-10004345,CA-2016-103037
3107,OFF-ST-10004340,CA-2017-127460
3108,OFF-PA-10001471,CA-2016-121671
3109,OFF-ST-10002344,CA-2016-121671
3110,OFF-PA-10001892,CA-2016-121671
3111,OFF-PA-10001934,CA-2016-121671
3112,OFF-ST-10000078,CA-2016-121671
3113,TEC-MA-10001972,CA-2016-150350
3114,OFF-EN-10002504,CA-2016-150350
3115,OFF-PA-10002160,CA-2016-150350
3116,FUR-CH-10001973,CA-2016-150350
3117,OFF-AP-10001492,CA-2016-150350
3118,OFF-SU-10002189,CA-2016-150350
3119,FUR-CH-10003312,CA-2015-121720
3120,TEC-PH-10002496,CA-2015-121720
3121,FUR-FU-10003464,CA-2015-121720
3122,OFF-AR-10000380,CA-2015-121720
3123,OFF-BI-10004593,CA-2015-121720
3124,OFF-BI-10001308,CA-2015-121720
3125,OFF-ST-10001780,CA-2015-121720
3126,OFF-ST-10003816,CA-2015-121720
3127,TEC-PH-10002200,CA-2017-149895
3128,OFF-PA-10004438,CA-2017-147564
3129,FUR-FU-10004090,CA-2014-136399
3130,FUR-CH-10002602,CA-2014-136399
3131,TEC-AC-10001142,CA-2014-136399
3132,TEC-PH-10004977,CA-2014-136399
3133,FUR-FU-10004586,CA-2014-107916
3134,OFF-BI-10001116,CA-2014-107916
3135,OFF-BI-10000666,CA-2017-164168
3136,OFF-ST-10002583,CA-2017-164168
3137,TEC-PH-10004908,CA-2017-164168
3138,OFF-EN-10001219,CA-2017-164168
3139,TEC-AC-10004568,CA-2017-164168
3140,FUR-FU-10001756,CA-2017-164168
3141,OFF-AP-10002311,CA-2015-112557
3142,OFF-BI-10003650,US-2014-122959
3143,TEC-AC-10003628,CA-2017-162572
3144,OFF-AR-10001547,CA-2017-162572
3145,FUR-CH-10002647,US-2016-148110
3146,FUR-CH-10004495,CA-2017-131828
3147,TEC-PH-10002923,CA-2017-131828
3148,OFF-AR-10001374,CA-2014-109218
3149,OFF-PA-10003441,CA-2016-120558
3150,OFF-LA-10002043,US-2014-109036
3151,TEC-AC-10002049,CA-2015-147830
3152,TEC-MA-10000418,CA-2015-147830
3153,TEC-PH-10004908,CA-2015-147830
3154,FUR-FU-10004091,CA-2015-147830
3155,OFF-BI-10004600,CA-2017-150497
3156,OFF-PA-10001289,CA-2014-128986
3157,FUR-TA-10001539,CA-2015-139584
3158,TEC-AC-10001266,CA-2015-139584
3159,OFF-ST-10001291,US-2016-162677
3160,TEC-AC-10001314,US-2016-162677
3161,OFF-BI-10004040,US-2014-150924
3162,OFF-EN-10001539,CA-2014-153969
3163,OFF-EN-10004483,CA-2014-153969
3164,OFF-AR-10001615,CA-2014-153969
3165,OFF-PA-10000327,CA-2014-153969
3166,TEC-PH-10001299,CA-2014-153969
3167,OFF-PA-10002246,CA-2014-153969
3168,FUR-FU-10002671,CA-2016-146682
3169,FUR-CH-10003833,CA-2016-138695
3170,OFF-PA-10001667,CA-2016-138695
3171,OFF-BI-10002003,CA-2017-107461
3172,OFF-BI-10004465,US-2016-133879
3173,FUR-CH-10000665,US-2016-133879
3174,OFF-AR-10004956,US-2016-133879
3175,OFF-AR-10004260,CA-2017-157483
3176,FUR-BO-10001811,US-2017-132059
3177,TEC-AC-10003280,US-2017-132059
3178,OFF-PA-10004911,CA-2017-122280
3179,FUR-FU-10001487,CA-2017-105235
3180,FUR-FU-10000521,CA-2017-105235
3181,OFF-AP-10001271,CA-2017-105235
3182,OFF-BI-10004728,CA-2017-152912
3183,TEC-AC-10004666,CA-2017-152912
3184,OFF-ST-10003208,CA-2017-152912
3185,OFF-ST-10003208,CA-2017-152912
3186,OFF-BI-10000632,CA-2014-123498
3187,OFF-EN-10004773,CA-2014-123498
3188,TEC-PH-10004700,CA-2017-159352
3189,OFF-LA-10003714,US-2017-146416
3190,OFF-BI-10001787,US-2017-146416
3191,OFF-ST-10002957,US-2015-163783
3192,TEC-PH-10002115,CA-2017-123981
3193,OFF-BI-10002557,CA-2017-158953
3194,OFF-BI-10002949,CA-2014-165428
3195,OFF-PA-10004100,CA-2014-165428
3196,OFF-FA-10001883,CA-2016-169026
3197,TEC-PH-10000702,CA-2017-109750
3198,OFF-BI-10003196,CA-2015-149384
3199,TEC-PH-10001644,CA-2014-131527
3200,OFF-AR-10003183,CA-2017-164000
3201,FUR-FU-10000308,CA-2014-164224
3202,OFF-PA-10001526,CA-2014-164224
3203,TEC-PH-10002103,CA-2014-158372
3204,TEC-AC-10004209,CA-2014-158372
3205,FUR-FU-10000397,CA-2014-158372
3206,OFF-PA-10002137,CA-2014-158372
3207,FUR-FU-10001867,CA-2014-158372
3208,OFF-LA-10000407,CA-2014-158372
3209,TEC-AC-10000420,CA-2016-108882
3210,TEC-PH-10002726,CA-2016-108882
3211,OFF-EN-10001415,US-2017-108245
3212,OFF-BI-10000773,US-2017-108245
3213,OFF-AP-10002350,CA-2014-142314
3214,OFF-AR-10001919,CA-2016-132409
3215,OFF-AP-10002082,CA-2016-132409
3216,OFF-LA-10002762,CA-2017-150189
3217,TEC-AC-10002800,CA-2014-114433
3218,OFF-BI-10003925,CA-2017-104640
3219,TEC-PH-10002200,CA-2017-104640
3220,OFF-PA-10001295,US-2015-137008
3221,OFF-EN-10002500,US-2015-137008
3222,TEC-AC-10000892,US-2015-137008
3223,OFF-PA-10001838,CA-2014-108189
3224,OFF-FA-10000735,CA-2014-108189
3225,TEC-PH-10001760,CA-2014-108189
3226,OFF-EN-10004846,CA-2014-108189
3227,OFF-SU-10003567,CA-2014-108189
3228,TEC-PH-10001557,CA-2014-108189
3229,TEC-AC-10003038,CA-2014-108189
3230,OFF-ST-10004459,CA-2014-154641
3231,FUR-FU-10004960,CA-2017-131625
3232,OFF-BI-10000632,US-2017-156356
3233,OFF-BI-10001107,US-2017-156356
3234,OFF-ST-10002301,US-2017-156356
3235,OFF-BI-10003355,CA-2016-138933
3236,FUR-TA-10002903,CA-2016-140746
3237,OFF-ST-10001580,CA-2016-146836
3238,OFF-BI-10000315,CA-2016-146836
3239,FUR-CH-10003774,US-2016-127971
3240,TEC-PH-10003095,US-2016-127971
3241,FUR-FU-10000023,US-2016-127971
3242,OFF-ST-10002214,US-2016-140809
3243,OFF-BI-10002799,CA-2017-114524
3244,TEC-PH-10004912,CA-2017-113355
3245,FUR-CH-10002602,CA-2017-113355
3246,TEC-AC-10004510,US-2017-140907
3247,OFF-ST-10000060,US-2017-140907
3248,OFF-AR-10000799,US-2017-140907
3249,FUR-CH-10004875,CA-2016-159730
3250,TEC-PH-10002085,CA-2016-159730
3251,OFF-FA-10000992,CA-2016-157868
3252,FUR-FU-10001473,CA-2017-119389
3253,OFF-AR-10003045,CA-2017-110373
3254,TEC-PH-10001536,CA-2017-110373
3255,TEC-PH-10001580,CA-2016-155474
3256,OFF-BI-10004209,CA-2016-155474
3257,OFF-LA-10001613,CA-2015-155453
3258,FUR-TA-10001676,US-2016-161844
3259,OFF-BI-10003712,US-2016-161844
3260,OFF-BI-10000285,US-2016-162103
3261,OFF-PA-10004609,CA-2014-151554
3262,TEC-AC-10001314,CA-2014-140662
3263,OFF-PA-10003395,CA-2014-140662
3264,OFF-AP-10001242,CA-2014-140662
3265,OFF-LA-10001641,CA-2016-122518
3266,OFF-ST-10003816,US-2014-126571
3267,OFF-EN-10002230,US-2014-126571
3268,TEC-PH-10002660,CA-2014-143840
3269,TEC-PH-10003171,CA-2014-143840
3270,TEC-AC-10003709,CA-2014-115980
3271,OFF-FA-10000304,CA-2014-115980
3272,TEC-AC-10003709,CA-2015-155145
3273,FUR-CH-10002774,CA-2015-146038
3274,TEC-CO-10001046,CA-2017-133865
3275,OFF-FA-10003495,CA-2017-116358
3276,OFF-AR-10004685,CA-2017-116358
3277,OFF-AR-10004757,CA-2014-102988
3278,TEC-PH-10001615,CA-2014-102988
3279,OFF-PA-10003349,CA-2014-102988
3280,OFF-AR-10000127,CA-2014-102988
3281,OFF-SU-10002881,CA-2014-102988
3282,TEC-AC-10001109,US-2014-117170
3283,OFF-PA-10000682,US-2014-117170
3284,FUR-FU-10000221,CA-2014-159478
3285,OFF-BI-10002429,CA-2014-103702
3286,OFF-AR-10002375,CA-2017-150525
3287,OFF-AP-10000595,CA-2017-150525
3288,TEC-PH-10001530,CA-2015-157770
3289,OFF-BI-10000050,CA-2015-157770
3290,TEC-AC-10001552,CA-2015-157770
3291,TEC-AC-10003399,CA-2015-157770
3292,OFF-AR-10004078,CA-2016-167290
3293,OFF-SU-10002189,CA-2014-106264
3294,FUR-FU-10001852,CA-2014-106264
3295,OFF-BI-10003638,CA-2014-138023
3296,TEC-MA-10002428,CA-2017-113418
3297,OFF-BI-10001036,US-2015-110569
3298,OFF-AP-10004708,US-2015-110569
3299,TEC-MA-10000488,CA-2017-136308
3300,OFF-BI-10003656,US-2014-159926
3301,OFF-ST-10003656,US-2014-159926
3302,TEC-PH-10001128,US-2014-159926
3303,FUR-FU-10001473,US-2014-159926
3304,OFF-BI-10004656,US-2014-159926
3305,OFF-EN-10004955,CA-2014-104738
3306,TEC-PH-10002468,CA-2014-104738
